Deadline;Customer;Order Nr;Date;Product Nr;Name;Order qty;Made qty;Diff
16.3.2020;4695;20-016-000230;11.3.2020;015147;KANTA 80L ZA SMEÆE -MCDONALDS;50;50;0
;;;;;;;;
;;;;;;;;
17.3.2020;1290;20-016-000165;20.2.2020;015749;"KANTA 20L ""N"" BIJELA SRUÈKOM + BIJELIPOKLOPAC - TISAK MKG";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
17.3.2020;1290;20-016-000165;20.2.2020;015422;KANTA 7L ZELENA SRUÈKOM + ZELENIPOKLOPAC - TISAKVAPNENO BJELILO;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
17.3.2020;1290;20-016-000165;20.2.2020;015423;KANTA 18L-1 OVALNAZELENA S RUÈKOM +ZELENI POKLOPAC - TISAKVAPNENO BJELILO;1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
17.3.2020;6107;;;016493;ETW 0231 - Schlitten(Pusher);27.250,00;27.250,00;0
;;;;;;;;
;;;;;;;;
17.3.2020;6107;;;016752;ETW 0231 - Links mit Stift(lijevi sa štiftom);7.506,00;7.506,00;0
;;;;;;;;
;;;;;;;;
51/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
17.3.2020;6107;;;016492;ETW 0231 - SeitenwandRechts (Desni);17.910,00;17.910,00;0
;;;;;;;;
;;;;;;;;
18.3.2020;0001;;;013024;RUÈKA 10L BEŽ PODRAVKA;20.000,00;20.000,00;0
;;;;;;;;
18.3.2020;1023;20-016-000239;13.3.2020;013573;KANTA 10L BIJELA SRUÈKOM PODRAVKA;2.200,00;2.200,00;0
;;;;;;;;
;;;;;;;;
19.3.2020;0001;;;010301;"KANTA 20L ""S"" BIJELA SRUÈKOM";1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
19.3.2020;0001;;;013026;RUÈKA 10L PLAVAPODRAVKA;0;0;0
;;;;;;;;
;;;;;;;;
19.3.2020;0001;;;013014;KANTA 10L BEŽ S RUÈKOMPODRAVKA;1.925,00;1.925,00;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;015583;UREDSKA LADICAFOROFFICE PROZIRNA;600;600;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;014059;UREDSKA LADICA FORNAXPLAVA - FOKUS;300;300;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;015588;UREDSKA LADICAFOROFFICE DIMLJENA;300;300;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;015582;UREDSKA LADICA FOROFFICE PLAVA;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;014070;UREDSKA LADICA FORNAXTRANSPARENT CRVENA;0;0;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;014071;UREDSKA LADICA FORNAXTRANSPARENT ZELENA;180;180;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;015580;UREDSKA LADICA FOROFFICE CRVENA;600;600;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;014061;UREDSKA LADICA FORNAXCRNA - FOKUS;600;600;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;015581;UREDSKA LADICA FOROFFICE CRNA;1.800,00;1.800,00;0
;;;;;;;;
;;;;;;;;
19.3.2020;0336;20-016-000190;28.2.2020;014060;UREDSKA LADICA FORNAXPROZIRNA - FOKUS;600;600;0
;;;;;;;;
;;;;;;;;
19.3.2020;1023;20-016-000239;13.3.2020;013573;KANTA 10L BIJELA SRUÈKOM PODRAVKA;2.200,00;2.200,00;0
;;;;;;;;
;;;;;;;;
19.3.2020;6107;20-016-000195;3.3.2020;016680;Artdeco Bodenwanne 200;6.030,00;6.030,00;0
;;;;;;;;
19.3.2020;6107;20-016-000205;4.3.2020;015417;ETW 0311;102;102;0
;;;;;;;;
19.3.2020;6107;20-016-000207;5.3.2020;016107;TIU NAGELLACK R 13,4;200;200;0
;;;;;;;;
19.3.2020;6107;20-016-000205;4.3.2020;015415;ETW 0312;288;288;0
;;;;;;;;
19.3.2020;6107;20-016-000211;5.3.2020;015415;ETW 0312;72;72;0
;;;;;;;;
19.3.2020;6107;20-016-000207;5.3.2020;016106;TIU NAGELLACK L 13,4;200;200;0
;;;;;;;;
19.3.2020;6107;20-016-000195;3.3.2020;016679;Artdeco Bodenwanne 100;10.138,00;10.138,00;0
;;;;;;;;
19.3.2020;6107;20-016-000205;4.3.2020;016750;ETW 0236;290;290;0
;;;;;;;;
19.3.2020;6107;20-016-000208;5.3.2020;015415;ETW 0312;504;504;0
;;;;;;;;
19.3.2020;6107;20-016-000205;4.3.2020;016485;ETW 0231;350;350;0
;;;;;;;;
19.3.2020;6107;20-016-000209;5.3.2020;015415;ETW 0312;216;216;0
;;;;;;;;
20.3.2020;0001;;;012705;RUÈKA 10L BIJELA;19.200,00;19.200,00;0
;;;;;;;;
20.3.2020;0001;;;011843;RUÈKA KANTE 1L BIJELA;27.175,00;27.175,00;0
;;;;;;;;
20.3.2020;0001;20-602-000042;;014617;"KANTA 20L ""N"" BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD";2.940,00;2.940,00;0
;;;;;;;;
;;;;;;;;
20.3.2020;0213;20-016-000201;4.3.2020;014321;Kanta 18L-2 ovalna bijela sruèkom;2.920,00;2.920,00;0
;;;;;;;;
;;;;;;;;
20.3.2020;1023;20-016-000239;13.3.2020;013014;KANTA 10L BEŽ S RUÈKOMPODRAVKA;0;0;0
;;;;;;;;
;;;;;;;;
20.3.2020;1023;20-016-000239;13.3.2020;013015;KANTA 10L PLAVA SRUÈKOM PODRAVKA;0;0;0
;;;;;;;;
;;;;;;;;
20.3.2020;1023;20-016-000239;13.3.2020;013015;KANTA 10L PLAVA SRUÈKOM PODRAVKA;0;0;0
;;;;;;;;
;;;;;;;;
20.3.2020;1023;20-016-000239;13.3.2020;013014;KANTA 10L BEŽ S RUÈKOMPODRAVKA;0;0;0
;;;;;;;;
;;;;;;;;
20.3.2020;1290;20-016-000235;12.3.2020;017180;"KANTA 20L ""N"" BIJELA SRUÈKOM + BIJELIPOKLOPAC";420;420;0
;;;;;;;;
;;;;;;;;
20.3.2020;1290;20-016-000235;12.3.2020;017186;KANTA 7L BIJELA SRUÈKOM + BIJELIPOKLOPAC;600;600;0
;;;;;;;;
;;;;;;;;
52/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
20.3.2020;1290;20-016-000235;12.3.2020;017183;KANTA 3,75L BIJELA SRUÈKOM + BIJELIPOKLOPAC;720;720;0
;;;;;;;;
;;;;;;;;
23.3.2020;0001;;;009800;"KANTA 20L ""S"" CRNA BEZRUÈKE";1.680,00;1.680,00;0
;;;;;;;;
;;;;;;;;
23.3.2020;0001;;;014619;"POKLOPAC20L""N""MEDICINSKIZARAZNI OTPAD  S ÈEPOM";8.400,00;8.400,00;0
;;;;;;;;
;;;;;;;;
23.3.2020;0001;;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;6.180,00;6.180,00;0
;;;;;;;;
;;;;;;;;
23.3.2020;0001;20-600-000301;;010301;"KANTA 20L ""S"" BIJELA SRUÈKOM";720;720;0
;;;;;;;;
;;;;;;;;
23.3.2020;3331;20-016-000171;24.2.2020;016154;KANTA 18L-1 OVALNABIJELA TISAK KARBON;720;720;0
;;;;;;;;
;;;;;;;;
23.3.2020;6107;20-016-000182;25.2.2020;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);10.976,00;10.976,00;0
;;;;;;;;
;;;;;;;;
23.3.2020;6178;20-016-000269;20.3.2020;013485;"KOŠARA FRANCUZ ""O""CRVENA";500;500;0
;;;;;;;;
;;;;;;;;
24.3.2020;0001;;;012277;POKLOPAC 18L-2  BIJELI;12.150,00;12.150,00;0
;;;;;;;;
24.3.2020;0001;;;013328;POKLOPAC 1L/1,2L BIJELI;10.000,00;10.000,00;0
;;;;;;;;
24.3.2020;0001;;;012554;KANTA 5L BIJELA SRUÈKOM;8.510,00;8.510,00;0
;;;;;;;;
;;;;;;;;
24.3.2020;4743;20-016-000268;20.3.2020;014660;"KANTA 20L ""N"" BIJELA BEZRUÈKE - TISAKFARMACEUTSKI OTPAD";420;420;0
;;;;;;;;
;;;;;;;;
25.3.2020;0001;;;012782;ÈEP ZA 2,5L I 20L OKER -MEDICINSKI ZARAZNIOTPAD;16.450,00;16.450,00;0
;;;;;;;;
;;;;;;;;
25.3.2020;0001;20-600-000305;;005897;"KANTA 20L ""S"" CRNA SRUÈKOM - REGENERAT";2.400,00;2.400,00;0
;;;;;;;;
;;;;;;;;
25.3.2020;0001;;;013680;"KANTA 20L ""N"" BIJELA BEZRUÈKE - PREHRANA";8.400,00;8.400,00;0
;;;;;;;;
;;;;;;;;
25.3.2020;1217;20-016-000267;20.3.2020;005178;KOŠARA FRANCUZ SIVA;500;500;0
;;;;;;;;
25.3.2020;2065;20-016-000263;19.3.2020;014617;"KANTA 20L ""N"" BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD";5.880,00;5.880,00;0
;;;;;;;;
;;;;;;;;
26.3.2020;0001;;;014893;KANTA 1L PROZIRNA SRUÈKOM;3.000,00;3.000,00;0
;;;;;;;;
;;;;;;;;
26.3.2020;0001;20-600-000323;;013457;"KANTA 20L ""N"" BIJELA SRUÈKOM";2.014,00;2.014,00;0
;;;;;;;;
;;;;;;;;
27.3.2020;0001;;;013680;"KANTA 20L ""N"" BIJELA BEZRUÈKE - PREHRANA";4.200,00;4.200,00;0
;;;;;;;;
;;;;;;;;
27.3.2020;0001;;;014619;"POKLOPAC20L""N""MEDICINSKIZARAZNI OTPAD  S ÈEPOM";8.400,00;8.400,00;0
;;;;;;;;
;;;;;;;;
27.3.2020;1290;20-016-000215;5.3.2020;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
27.3.2020;1290;20-016-000215;5.3.2020;016153;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAPLAST S;960;960;0
;;;;;;;;
;;;;;;;;
27.3.2020;1290;20-016-000215;5.3.2020;015585;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKSILIKATNA ŽBUKA;960;960;0
;;;;;;;;
;;;;;;;;
27.3.2020;3745;19-011-001724;19.12.2019;013330;KANTA 1,2L BIJELA SRUÈKOM;14.400,00;14.400,00;0
;;;;;;;;
;;;;;;;;
27.3.2020;4743;20-016-000249;17.3.2020;014617;"KANTA 20L ""N"" BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD";2.000,00;2.000,00;0
;;;;;;;;
;;;;;;;;
31.3.2020;0001;;;005113;"POKLOPAC 20L ""S"" PLAVI";0;0;0
;;;;;;;;
31.3.2020;0001;;;012782;ÈEP ZA 2,5L I 20L OKER -MEDICINSKI ZARAZNIOTPAD;5.550,00;5.550,00;0
;;;;;;;;
;;;;;;;;
31.3.2020;0001;;;014191;POKLOPAC 0,75L BIJELI;26.760,00;26.760,00;0
;;;;;;;;
31.3.2020;0001;20-602-000044;;014617;"KANTA 20L ""N"" BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD";7.980,00;7.980,00;0
;;;;;;;;
;;;;;;;;
31.3.2020;0001;;;014198;"POKLOPAC 20L ""S"" ŽUTI";0;0;0
;;;;;;;;
53/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
31.3.2020;0001;;;007010;"POKLOPAC 20L ""S"" CRVENI";0;0;0
;;;;;;;;
31.3.2020;0001;;;007250;"POKLOPAC 20L ""S"" BIJELI";0;0;0
;;;;;;;;
31.3.2020;0001;;;009004;DASKA VELIKA NATUR;550;550;0
;;;;;;;;
31.3.2020;0001;;;014135;"POKLOPAC 0,75L PROZIRNI""N""";3.120,00;3.120,00;0
;;;;;;;;
;;;;;;;;
31.3.2020;1023;20-016-000239;13.3.2020;013574;POKLOPAC 10L BIJELIPODRAVKA;2.200,00;2.200,00;0
;;;;;;;;
;;;;;;;;
31.3.2020;1023;20-016-000239;13.3.2020;013574;POKLOPAC 10L BIJELIPODRAVKA;2.200,00;2.200,00;0
;;;;;;;;
;;;;;;;;
31.3.2020;2641;20-016-000169;21.2.2020;017385;DASKA VELIKA CRVENARAL 3020;500;500;0
;;;;;;;;
;;;;;;;;
31.3.2020;2641;20-016-000169;21.2.2020;017384;DASKA MALA CRVENA RAL3020;500;500;0
;;;;;;;;
;;;;;;;;
31.3.2020;4743;20-016-000249;17.3.2020;014617;"KANTA 20L ""N"" BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD";100;100;0
;;;;;;;;
;;;;;;;;
1.4.2020;0001;;;012792;KANTA 2,5L BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD;3.600,00;3.600,00;0
;;;;;;;;
;;;;;;;;
1.4.2020;1023;20-016-000210;5.3.2020;013014;KANTA 10L BEŽ S RUÈKOMPODRAVKA;2.750,00;2.750,00;0
;;;;;;;;
;;;;;;;;
1.4.2020;1023;20-016-000210;5.3.2020;013012;POKLOPAC 2,5L BEŽPODRAVKA;6.480,00;6.480,00;0
;;;;;;;;
;;;;;;;;
1.4.2020;1023;20-016-000239;13.3.2020;013012;POKLOPAC 2,5L BEŽPODRAVKA;40;40;0
;;;;;;;;
;;;;;;;;
1.4.2020;1023;20-016-000239;13.3.2020;013012;POKLOPAC 2,5L BEŽPODRAVKA;0;0;0
;;;;;;;;
;;;;;;;;
1.4.2020;1023;20-016-000239;13.3.2020;013127;KANTA 5L BIJELA SRUÈKOM PODRAVKA;2.100,00;2.100,00;0
;;;;;;;;
;;;;;;;;
1.4.2020;1023;20-016-000210;5.3.2020;013010;KANTA 2,5L BEŽ SRUÈKOM PODRAVKA;6.480,00;6.480,00;0
;;;;;;;;
;;;;;;;;
1.4.2020;1023;20-016-000239;13.3.2020;013127;KANTA 5L BIJELA SRUÈKOM PODRAVKA;2.100,00;2.100,00;0
;;;;;;;;
;;;;;;;;
1.4.2020;1023;20-016-000210;5.3.2020;013016;POKLOPAC 10L BEŽPODRAVKA;3.025,00;3.025,00;0
;;;;;;;;
;;;;;;;;
1.4.2020;2100;20-016-000271;20.3.2020;014647;KANTA 10L BEŽ S RUÈKOM- PERLIS;600;600;0
;;;;;;;;
;;;;;;;;
1.4.2020;2100;20-016-000271;20.3.2020;014648;POKLOPAC 10L BEŽ PERLIS;1.200,00;1.200,00;0
;;;;;;;;
2.4.2020;0001;;;012117;KANTA 2,5L BIJELA BEZRUÈKE;3.744,00;3.744,00;0
;;;;;;;;
;;;;;;;;
2.4.2020;0213;20-016-000202;4.3.2020;014321;Kanta 18L-2 ovalna bijela sruèkom;10.560,00;10.560,00;0
;;;;;;;;
;;;;;;;;
2.4.2020;1023;20-016-000239;13.3.2020;013128;"POKLOPAC 5L;3,8L BIJELIPODRAVKA";0;0;0
;;;;;;;;
;;;;;;;;
2.4.2020;1023;20-016-000239;13.3.2020;013128;"POKLOPAC 5L;3,8L BIJELIPODRAVKA";0;0;0
;;;;;;;;
;;;;;;;;
3.4.2020;0001;;;013032;RUÈKA 2,5L BEŽPODRAVKA;14.550,00;14.552,00;-2
;;;;;;;;
;;;;;;;;
3.4.2020;0001;;;013680;"KANTA 20L ""N"" BIJELA BEZRUÈKE - PREHRANA";8.400,00;8.400,00;0
;;;;;;;;
;;;;;;;;
3.4.2020;0337;;;013472;"KANTA 20L ""N"" NATUR SRUÈKOM";840;840;0
;;;;;;;;
;;;;;;;;
3.4.2020;0486;20-016-000305;3.4.2020;015121;"KANTA 20L ""N"" ŽUTA SRUÈKOM (RAL 1023)";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
3.4.2020;1023;20-016-000239;13.3.2020;013010;KANTA 2,5L BEŽ SRUÈKOM PODRAVKA;0;0;0
;;;;;;;;
;;;;;;;;
3.4.2020;1023;20-016-000239;13.3.2020;013010;KANTA 2,5L BEŽ SRUÈKOM PODRAVKA;0;0;0
;;;;;;;;
;;;;;;;;
3.4.2020;1217;;;014310;KOŠARA FRANCUZ SIVAPLOÈICA MIP;500;500;0
;;;;;;;;
;;;;;;;;
3.4.2020;1290;20-016-000236;12.3.2020;015428;KANTA 18L-1 OVALNAZELENA S RUÈKOM (MB985535);1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
3.4.2020;4572;20-016-000220;9.3.2020;014742;"POKLOPAC 20L""N""-BELUPO";420;420;0
;;;;;;;;
3.4.2020;4572;20-016-000220;9.3.2020;014741;"KANTA 20L ""N"" BIJELA BEZRUÈKE - BELUPO";420;420;0
;;;;;;;;
;;;;;;;;
3.4.2020;6107;;;015412;STIFTEKOCHER OBERTEIL;3.670,00;3.670,00;0
;;;;;;;;
54/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
4.4.2020;6107;;;015414;STIFTEKOCHER UNTERTEILLANG;2.861,00;2.861,00;0
;;;;;;;;
;;;;;;;;
6.4.2020;0001;;;015428;KANTA 18L-1 OVALNAZELENA S RUÈKOM (MB985535);1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
6.4.2020;1290;20-601-000153;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;0;0;0
;;;;;;;;
;;;;;;;;
6.4.2020;1290;20-601-000153;;014251;POKLOPAC 18L-1 CRVENI;0;0;0
;;;;;;;;
6.4.2020;1290;;;017181;KANTA 10L BIJELA SRUÈKOM + BIJELIPOKLOPAC;600;600;0
;;;;;;;;
;;;;;;;;
6.4.2020;1290;20-601-000152;;014275;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC;640;640;0
;;;;;;;;
;;;;;;;;
6.4.2020;1290;20-601-000153;;014279;KANTA 18L-1 OVALNABIJELA S RUÈKOM +CRVENI POKLOPAC;320;320;0
;;;;;;;;
;;;;;;;;
7.4.2020;0213;20-016-000276;24.3.2020;012277;POKLOPAC 18L-2  BIJELI;1.920,00;1.920,00;0
;;;;;;;;
7.4.2020;0213;20-016-000276;24.3.2020;014539;KANTA 6,5L OVALNABIJELA S RUÈKOM;4.500,00;4.500,00;0
;;;;;;;;
;;;;;;;;
7.4.2020;0213;20-016-000276;24.3.2020;011241;KANTA 12L OVALNA BIJELAS RUÈKOM;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
7.4.2020;0213;20-016-000276;24.3.2020;014622;POKLOPAC 18L-2 ZLATNI;960;960;0
;;;;;;;;
7.4.2020;0213;20-016-000276;24.3.2020;014929;POKLOPAC 18L-2 OKERŽUTI MB 80147;1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
7.4.2020;0486;;;017395;Èep natur - INA;348.600,00;348.600,00;0
;;;;;;;;
7.4.2020;1290;20-016-000236;12.3.2020;015422;KANTA 7L ZELENA SRUÈKOM + ZELENIPOKLOPAC - TISAKVAPNENO BJELILO;2.400,00;2.400,00;0
;;;;;;;;
;;;;;;;;
7.4.2020;1290;20-016-000236;12.3.2020;015423;KANTA 18L-1 OVALNAZELENA S RUÈKOM +ZELENI POKLOPAC - TISAKVAPNENO BJELILO;1.600,00;1.600,00;0
;;;;;;;;
;;;;;;;;
7.4.2020;1290;20-016-000236;12.3.2020;015424;KANTA 1L BIJELA SRUÈKOM + BIJELIPOKLOPAC - TISAKUNIVERZALKONCENTRATGRUND;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
7.4.2020;1290;20-016-000236;12.3.2020;015493;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAKRIL;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
7.4.2020;1290;20-016-000236;12.3.2020;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
7.4.2020;3331;20-016-000275;23.3.2020;016154;KANTA 18L-1 OVALNABIJELA TISAK KARBON;640;640;0
;;;;;;;;
;;;;;;;;
8.4.2020;0001;20-600-000363;;011241;KANTA 12L OVALNA BIJELAS RUÈKOM;4.000,00;4.000,00;0
;;;;;;;;
;;;;;;;;
8.4.2020;0001;;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;3.120,00;3.120,00;0
;;;;;;;;
;;;;;;;;
8.4.2020;6107;;;017401;ET02159;25.116,00;25.116,00;0
;;;;;;;;
8.4.2020;6107;;;016492;ETW 0231 - SeitenwandRechts (Desni);7.000,00;7.000,00;0
;;;;;;;;
;;;;;;;;
8.4.2020;6107;;;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);14.999,00;14.999,00;0
;;;;;;;;
;;;;;;;;
9.4.2020;0213;20-016-000277;24.3.2020;014321;Kanta 18L-2 ovalna bijela sruèkom;10.560,00;10.560,00;0
;;;;;;;;
;;;;;;;;
9.4.2020;0486;20-016-000305;3.4.2020;017406;KANTA 5L OKER ŽUTA SRUÈKOM (RAL 1024) - INA;2.400,00;2.400,00;0
;;;;;;;;
;;;;;;;;
9.4.2020;0486;20-016-000292;30.3.2020;017357;Èep za ulje s diskom natur -INA;200.000,00;200.000,00;0
;;;;;;;;
;;;;;;;;
9.4.2020;1023;20-016-000239;13.3.2020;013128;"POKLOPAC 5L;3,8L BIJELIPODRAVKA";4.200,00;4.200,00;0
;;;;;;;;
;;;;;;;;
9.4.2020;6107;20-016-000182;25.2.2020;016755;ETW 0233;2.500,00;2.500,00;0
;;;;;;;;
9.4.2020;6107;20-016-000182;25.2.2020;017177;ET02075 (Testerturm);14.477,00;14.477,00;0
;;;;;;;;
9.4.2020;6107;20-601-000157;;016656;ETW 0092;6.021,00;6.021,00;0
;;;;;;;;
9.4.2020;6107;20-016-000182;25.2.2020;016485;ETW 0231;7.524,00;7.524,00;0
;;;;;;;;
9.4.2020;6107;20-016-000182;25.2.2020;015431;ETW 0322;2.040,00;2.040,00;0
;;;;;;;;
55/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
10.4.2020;0001;20-600-000387;;017408;"KANTA 20L ""N"" ŽUTA SRUÈKOM (RAL 1024)";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
10.4.2020;0486;20-016-000294;31.3.2020;017392;Èep za PET s diskom natur- INA;57.000,00;57.000,00;0
;;;;;;;;
;;;;;;;;
10.4.2020;4973;19-016-000530;21.8.2019;006313;"UNIVERZALNA NOSILJKA""R""";5.450,00;5.450,00;0
;;;;;;;;
;;;;;;;;
10.4.2020;6107;;;016493;ETW 0231 - Schlitten(Pusher);47.500,00;47.500,00;0
;;;;;;;;
;;;;;;;;
14.4.2020;0486;20-016-000305;3.4.2020;017407;POKLOPAC 5L RAL 1021;2.400,00;2.400,00;0
;;;;;;;;
14.4.2020;1290;20-016-000259;19.3.2020;015659;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAKRIL UNI Z;960;960;0
;;;;;;;;
;;;;;;;;
14.4.2020;1290;20-016-000314;9.4.2020;014275;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC;640;640;0
;;;;;;;;
;;;;;;;;
14.4.2020;6107;;;016661;ETW 0092 - LIJEVI DIOohne zapfen;7.000,00;7.000,00;0
;;;;;;;;
;;;;;;;;
16.4.2020;0001;;;014619;"POKLOPAC20L""N""MEDICINSKIZARAZNI OTPAD  S ÈEPOM";7.385,00;7.385,00;0
;;;;;;;;
;;;;;;;;
16.4.2020;0001;;;006324;STOLAC S-550 PL BIJELI;1.380,00;1.380,00;0
;;;;;;;;
16.4.2020;0001;;;010868;METALIK EXPO KUTIJA 5PLAVA;462;462;0
;;;;;;;;
;;;;;;;;
16.4.2020;0001;;;013458;"POKLOPAC 20L ""N"" BIJELI";1.680,00;1.680,00;0
;;;;;;;;
16.4.2020;0337;20-016-000300;1.4.2020;013471;"KANTA 20L ""N"" NATUR SRUÈKOM - TISAKSTAKLOKOL";420;420;0
;;;;;;;;
;;;;;;;;
16.4.2020;0486;20-016-000292;30.3.2020;017378;Èep za ulje s diskom srebrni- INA;100.000,00;100.000,00;0
;;;;;;;;
;;;;;;;;
16.4.2020;0486;;;017388;Èep srebrni- INA;79.700,00;79.700,00;0
;;;;;;;;
16.4.2020;6107;;;016660;ETW 0092 - DESNI DIO mitzapfen;6.021,00;6.021,00;0
;;;;;;;;
;;;;;;;;
16.4.2020;6107;20-016-000182;25.2.2020;016850;ETW 0293;26.015,00;26.015,00;0
;;;;;;;;
16.4.2020;6107;20-016-000288;30.3.2020;015415;ETW 0312;792;792;0
;;;;;;;;
16.4.2020;6107;20-016-000288;30.3.2020;015494;ETW 0323;72;72;0
;;;;;;;;
16.4.2020;6107;20-016-000288;30.3.2020;016485;ETW 0231;7.866,00;7.866,00;0
;;;;;;;;
16.4.2020;6107;20-016-000288;30.3.2020;015418;ETW 0313;1.836,00;1.836,00;0
;;;;;;;;
16.4.2020;6107;20-016-000288;30.3.2020;015417;ETW 0311;2.652,00;2.652,00;0
;;;;;;;;
16.4.2020;6107;20-016-000288;30.3.2020;016755;ETW 0233;1.620,00;1.620,00;0
;;;;;;;;
16.4.2020;6107;20-016-000288;30.3.2020;015431;ETW 0322;1.428,00;1.428,00;0
;;;;;;;;
17.4.2020;0486;20-016-000305;3.4.2020;017404;KANTA 5L OKER ŽUTA SRUÈKOM (RAL 1024) +ŽUTI POKLOPAC (RAL1021);2.400,00;2.400,00;0
;;;;;;;;
;;;;;;;;
17.4.2020;0486;20-016-000305;3.4.2020;017403;"KANTA 20L ""N"" ŽUTA SRUÈKOM (RAL 1024) +ŽUTI POKLOPAC (RAL1021)";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
17.4.2020;0486;20-016-000305;3.4.2020;017405;"POKLOPAC 20L ""N"" ŽUTIRAL 1021";2.520,00;2.520,00;0
;;;;;;;;
;;;;;;;;
20.4.2020;0001;20-602-000047;;014617;"KANTA 20L ""N"" BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD";3.360,00;3.360,00;0
;;;;;;;;
;;;;;;;;
20.4.2020;0486;20-016-000319;14.4.2020;017414;Èep tamno plavi - INA;341.800,00;341.800,00;0
;;;;;;;;
21.4.2020;0001;;;014893;KANTA 1L PROZIRNA SRUÈKOM;4.000,00;4.000,00;0
;;;;;;;;
;;;;;;;;
21.4.2020;1290;20-016-000332;16.4.2020;017185;KANTA 1L BIJELA SRUÈKOM + BIJELIPOKLOPAC;400;400;0
;;;;;;;;
;;;;;;;;
21.4.2020;1290;20-016-000332;16.4.2020;014275;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC;320;320;0
;;;;;;;;
;;;;;;;;
